Temperature,Pressure,Humidity,Dew point,Wind speed,Rainfall
12,1021,84,10,0,0
14,1021,71,11,5.6,0
19,1019,58,12,7.4,0
18,1018,64,13,0,0
14,1020,86,12,3.7,0
12,1020,91,11,3.7,0
11,1020,95,10,0,0
8,1019,97,8,0,0
9,1020,95,8,0,0
20,1019,51,12,7.4,0
23,1015,47,14,7.4,0
21,1015,57,14,0,0
16,1016,79,14,0,0
13,1016,91,12,0,0
12,1015,92,11,0,0
10,1015,92,10,0,0
11,1016,95,10,0,0
22,1015,41,12,7.4,0
27,1012,26,11,13,0
25,1012,35,12,7.4,0
18,1018,73,15,5.6,0
16,1013,85,14,5.6,0
14,1012,92,13,0,0
24,1012,31,10,7.4,0
25,1010,33,12,14.8,0
23,1010,47,14,11.1,0
18,1010,76,15,0,0
15,1011,87,13,0,0
13,1011,92,12,0,0
14,1010,93,13,0,0
15,1012,91,14,0,0
17,1013,78,14,7.4,0
23,1010,27,8,5.6,0
23,1010,39,12,0,0
16,1012,76,13,0,0
15,1013,81,13,0,0
13,1012,97,12,0,0
11,1012,97,11,0,0
12,1013,95,12,0,0
23,1014,44,14,7.4,0
25,1010,38,14,3.7,0
23,1009,52,15,14.8,0
19,1010,60,14,7.4,1
18,1010,66,13,3.7,0
17,1009,71,13,11.1,0
16,1008,77,14,11.1,0
17,1010,77,14,20.4,0
23,1011,51,15,29.6,0
26,1007,39,15,13,0
24,1008,53,16,18.5,0
19,1009,67,14,14.8,0
17,1011,84,15,7.4,0
15,1010,90,14,5.6,0
15,1010,90,14,5.6,0
15,1012,90,14,9.3,0
15,1013,84,13,14.8,0
16,1011,71,13,14.8,0
15,1010,76,12,9.3,0
12,1012,86,10,0,0
11,1012,92,10,3.7,0
10,1011,94,9,7.4,0
8,1011,98,8,7.4,0
10,1012,87,8,11.1,0
17,1013,36,6,25.9,0
19,1011,30,6,16.7,0
19,1011,30,5,13,0
12,1013,63,7,0,0
9,1013,80,7,0,0
9,1012,83,6,0,0
6,1012,98,5,0,0
9,1014,73,5,0,0
17,1014,31,4,11.1,0
20,1011,21,2,18.5,0
17,1011,33,5,0,0
14,1012,66,9,0,0
10,1013,82,8,0,0
8,1013,90,7,0,0
7,1012,93,6,0,0
8,1014,93,8,0,0
19,1015,39,8,11.1,0
21,1012,24,5,11.1,0
19,1012,32,7,7.4,0
14,1014,65,9,0,0
10,1015,82,8,0,0
9,1014,89,8,0,0
8,1013,94,7,7.4,0
10,1015,81,8,9.3,0
17,1015,48,9,18.5,0
21,1012,26,6,24.1,0
19,1012,35,8,14.8,0
13,1013,68,9,0,0
10,1014,86,8,0,0
8,1014,98,8,0,0
7,1013,99,7,0,0
8,1015,93,8,0,0
20,1015,37,9,5.6,0
22,1012,27,7,5.6,0
19,1012,48,10,5.6,0
17,1013,60,11,7.4,0
15,1014,72,11,11.1,0
14,1015,80,11,3.7,0
12,1013,98,12,9.3,1
12,1014,100,12,3.7,1
13,1014,95,13,11.1,1
14,1011,100,14,7.4,1
14,1010,89,13,5.6,0
14,1012,92,13,5.6,1
13,1011,95,12,0,1
12,1010,95,12,0,0
11,1010,99,11,5.6,0
11,1013,99,11,7.4,0
12,1014,95,12,3.7,0
17,1012,64,12,3.7,0
16,1012,73,13,3.7,0
12,1013,95,12,0,0
10,1015,98,10,7.4,0
10,1014,93,9,0,0
9,1014,99,8,3.7,0
10,1016,100,10,0,0
16,1016,65,11,14.8,0
19,1015,49,11,18.5,0
18,1015,54,11,14.8,0
13,1017,88,12,3.7,0
12,1018,89,11,7.4,0
11,1017,88,9,7.4,0
10,1017,91,9,11.1,0
12,1019,81,9,11.1,0
18,1019,51,10,22.2,0
21,1017,39,10,33.3,0
20,1016,40,10,13,0
15,1018,73,12,3.7,0
13,1018,73,10,3.7,0
12,1018,81,9,3.7,0
11,1017,72,8,9.3,0
12,1019,69,8,11.1,0
20,1019,45,10,18.5,0
23,1016,24,7,20.4,0
21,1015,27,7,11.1,0
14,1017,70,10,0,0
11,1018,85,9,0,0
10,1018,89,9,0,0
8,1018,93,8,0,0
10,1019,100,10,0,0
20,1019,42,10,3.7,0
22,1016,45,12,7.4,0
22,1014,50,14,3.7,0
15,1016,86,13,0,0
13,1016,98,13,0,0
11,1015,89,10,0,0
10,1014,95,9,0,0
11,1017,100,11,0,0
21,1016,51,14,9.3,0
24,1014,46,15,5.6,0
23,1012,55,16,0,0
16,1014,92,15,0,0
13,1016,96,12,0,0
11,1015,94,11,0,0
10,1014,100,10,0,0
13,1016,96,12,0,0
21,1016,48,13,11.1,0
24,1013,36,12,11.1,0
22,1012,47,13,14.8,0
17,1014,75,14,14.8,0
16,1015,83,14,11.1,0
14,1014,93,13,7.4,0
14,1015,99,13,7.4,0
15,1018,89,14,0,0
17,1019,87,15,11.1,0
21,1016,60,15,11.1,0
21,1016,69,16,9.3,0
16,1018,87,15,7.4,0
15,1019,95,14,3.7,0
14,1018,99,13,0,0
13,1019,99,13,3.7,0
14,1021,96,14,3.7,0
19,1021,67,15,14.8,0
21,1018,55,14,13,0
21,1018,56,14,11.1,0
17,1019,83,14,5.6,0
14,1020,90,13,5.6,0
13,1019,94,12,5.6,0
12,1019,96,11,5.6,0
12,1021,96,12,3.7,0
20,1021,49,11,13,0
23,1018,28,8,14.8,0
21,1017,36,9,5.6,0
16,1018,76,13,0,0
14,1018,83,12,0,0
13,1017,91,12,0,0
12,1017,92,11,0,0
13,1019,94,12,0,0
23,1019,36,11,0,0
25,1016,26,9,0,0
23,1015,52,15,7.4,0
18,1017,73,15,0,0
16,1018,89,14,0,0
15,1017,90,13,0,0
14,1016,92,13,0,0
15,1017,85,13,0,0
22,1017,46,13,9.3,0
25,1013,38,13,3.7,0
24,1011,44,14,3.7,0
19,1013,81,16,0,0
16,1014,90,15,0,0
15,1013,93,15,0,0
14,1013,96,14,0,0
16,1015,91,15,0,0
23,1015,57,16,9.3,0
24,1013,58,17,7.4,0
23,1011,56,16,11.1,0
19,1012,69,14,3.7,0
16,1013,86,14,3.7,0
14,1013,100,14,22.2,1
13,1012,95,13,5.6,1
15,1015,78,12,11.1,0
21,1015,57,14,5.6,0
18,1013,94,17,14.8,1
17,1012,90,16,9.3,0
14,1012,94,14,0,0
13,1013,99,13,0,0
14,1013,100,14,0,0
14,1013,99,14,0,0
14,1016,94,14,0,0
16,1017,84,15,0,0
19,1015,79,16,9.3,0
20,1013,69,16,13,0
16,1016,89,15,7.4,0
14,1017,97,14,0,0
13,1016,98,13,3.7,0
14,1018,100,14,7.4,0
18,1019,62,13,9.3,0
21,1017,46,12,11.1,0
20,1015,54,13,11.1,0
16,1017,84,14,0,0
14,1018,95,13,3.7,0
13,1017,93,12,0,0
12,1016,96,11,3.7,0
14,1018,93,12,0,0
21,1018,44,12,7.4,0
25,1015,27,10,11.1,0
24,1014,32,11,7.4,0
18,1016,65,13,0,0
15,1017,82,13,0,0
14,1016,86,12,0,0
13,1016,92,12,0,0
15,1018,82,13,5.6,0
23,1018,43,13,11.1,0
25,1016,35,13,7.4,0
24,1015,29,10,5.6,0
18,1017,77,15,0,0
16,1016,87,14,0,0
16,1016,86,14,0,0
15,1015,92,14,0,0
17,1017,72,14,3.7,0
24,1017,33,12,7.4,0
26,1015,30,12,9.3,0
25,1014,36,13,7.4,0
15,1018,93,15,14.8,0
15,1017,90,14,0,0
14,1016,90,13,0,0
14,1016,93,12,1.9,0
15,1018,82,13,5.6,0
23,1018,37,12,7.4,0
25,1015,28,10,11.1,0
23,1014,37,12,11.1,0
18,1016,68,13,0,0
15,1017,81,13,0,0
14,1017,86,12,0,0
13,1017,92,12,0,0
15,1018,75,12,9.3,0
23,1019,35,11,11.1,0
25,1016,27,10,14.8,0
24,1015,26,9,14.8,0
19,1017,65,14,3.7,0
15,1018,91,14,0,0
14,1017,92,13,0,0
14,1018,88,12,5.6,0
16,1019,71,12,9.3,0
25,1019,29,10,18.5,0
27,1017,29,12,24.1,0
25,1015,36,13,14.8,0
20,1016,72,16,3.7,0
17,1016,90,15,0,0
15,1016,96,14,3.7,0
15,1016,96,14,3.7,0
17,1017,83,15,0,0
26,1017,33,13,9.3,0
28,1014,30,14,13,0
28,1012,34,15,5.6,0
22,1013,65,17,3.7,0
21,1014,56,14,25.9,1
19,1013,56,13,0,0
18,1013,71,14,7.4,0
20,1017,55,13,9.3,0
20,1018,66,16,13,0
23,1014,56,16,7.4,0
23,1012,59,16,7.4,0
20,1014,70,16,9.3,1
18,1014,66,14,22.2,0
18,1013,68,13,11.1,0
17,1012,82,14,11.1,0
19,1016,69,14,11.1,0
25,1016,49,16,18.5,0
25,1013,52,17,25.9,1
26,1010,54,18,18.5,0
17,1014,96,17,16.7,0
16,1015,88,15,7.4,0
15,1016,97,15,0,0
16,1017,87,15,0,0
24,1018,48,15,5.6,0
26,1015,40,15,7.4,0
24,1015,60,18,11.1,0
20,1016,80,17,7.4,0
18,1017,71,14,9.3,0
17,1016,68,12,11.1,0
14,1016,86,12,7.4,0
15,1018,74,12,11.1,0
23,1018,40,13,18.5,0
26,1015,30,11,16.7,0
24,1015,32,11,18.5,0
19,1016,65,14,3.7,0
16,1016,75,13,3.7,0
15,1016,83,12,0,0
13,1015,85,12,3.7,0
16,1017,70,12,3.7,0
24,1017,42,14,13,0
27,1013,32,13,13,0
26,1012,33,13,9.3,0
20,1015,65,15,3.7,0
16,1016,79,14,0,0
15,1015,84,14,0,0
14,1016,95,13,0,0
17,1017,83,15,0,0
26,1018,36,13,9.3,0
29,1015,29,13,9.3,0
28,1014,29,13,3.7,0
22,1016,60,16,0,0
19,1018,81,16,0,0
18,1017,88,16,0,0
17,1016,91,16,3.7,0
19,1018,77,16,3.7,0
28,1018,29,13,11.1,0
31,1014,23,13,14.8,0
30,1013,27,14,16.7,0
23,1015,62,17,0,0
20,1015,76,17,0,0
17,1014,83,15,0,0
18,1014,82,15,0,0
22,1014,60,16,3.7,0
30,1013,25,13,11.1,0
34,1010,23,16,7.4,0
31,1009,35,18,7.4,0
27,1010,57,20,9.3,0
25,1010,65,20,7.4,0
23,1010,70,19,7.4,0
21,1010,73,18,3.7,0
29,1014,42,18,14.8,0
30,1013,33,16,16.7,0
28,1012,29,13,13,0
24,1013,58,17,7.4,0
22,1015,64,17,13,0
20,1013,75,17,0,0
18,1013,88,16,5.6,0
19,1015,77,16,11.1,0
25,1015,42,15,18.5,0
28,1013,25,11,22.2,0
27,1012,24,10,14.8,0
21,1013,52,13,5.6,0
19,1013,72,14,3.7,0
17,1012,79,14,0,0
16,1011,77,13,11.1,0
19,1013,59,13,7.4,0
26,1013,38,14,11.1,0
27,1010,22,9,18.5,0
28,1009,27,12,11.1,0
21,1010,60,15,0,0
18,1011,76,15,0,0
17,1009,81,15,0,0
16,1009,92,15,0,0
18,1010,86,16,5.6,0
17,1010,81,15,5.6,0
32,1006,24,14,9.3,0
30,1004,40,18,11.1,0
24,1006,60,18,0,0
22,1006,65,17,7.4,0
21,1006,70,16,3.7,0
18,1006,89,17,0,0
21,1008,65,16,5.6,0
30,1008,38,17,7.4,0
32,1006,30,16,7.4,0
31,1005,38,18,3.7,0
25,1007,60,19,0,0
22,1008,75,19,0,0
21,1008,81,18,0,0
19,1008,89,18,0,0
23,1010,58,17,7.4,0
27,1012,46,18,14.8,0
25,1011,61,18,14.8,1
25,1010,42,14,18.5,0
22,1011,55,15,9.3,0
21,1012,57,15,7.4,0
20,1011,87,18,0,0
20,1012,87,18,7.4,0
20,1012,82,18,7.4,0
23,1015,65,18,14.8,0
28,1011,44,18,22.2,0
27,1009,48,18,14.8,0
21,1012,77,18,5.6,0
21,1012,86,19,3.7,0
19,1010,96,18,0,0
18,1011,94,17,0,0
20,1013,80,17,0,0
29,1012,35,16,11.1,0
31,1010,28,15,7.4,0
31,1008,35,18,3.7,0
25,1010,59,18,0,0
22,1010,73,18,0,0
21,1010,78,18,0,0
20,1010,82,18,0,0
23,1012,62,17,3.7,0
30,1012,36,18,3.7,0
32,1009,31,17,3.7,0
29,1008,48,19,11.1,0
24,1011,60,18,0,0
22,1012,74,19,0,0
21,1011,78,18,0,0
22,1011,68,18,9.3,0
23,1013,66,18,5.6,0
23,1014,74,20,5.6,0
28,1011,47,19,9.3,0
28,1010,34,15,3.7,0
21,1012,69,17,5.6,0
21,1013,74,17,0,0
22,1010,74,18,0,0
20,1010,78,17,3.7,0
22,1012,69,18,0,0
28,1012,42,17,0,0
32,1010,32,18,5.6,0
24,1011,70,20,11.1,1
23,1011,97,22,3.7,0
22,1012,85,20,7.4,0
20,1011,92,19,5.6,0
22,1013,74,18,0,0
29,1013,34,16,9.3,0
32,1012,36,19,16.7,0
31,1009,34,17,16.7,0
26,1010,55,19,3.7,0
24,1011,58,18,7.4,0
23,1011,62,17,7.4,0
19,1010,76,16,0,0
21,1012,69,17,7.4,0
29,1011,29,14,24.1,0
30,1009,17,9,31.5,0
29,1008,20,10,27.8,0
23,1010,50,15,3.7,0
22,1010,55,15,7.4,0
20,1009,58,14,9.3,0
18,1009,71,14,7.4,0
22,1009,50,14,14.8,0
28,1010,21,9,22.2,0
30,1007,15,8,18.5,0
30,1006,20,10,20.4,0
25,1009,39,14,9.3,0
21,1008,61,15,7.4,0
19,1008,76,16,5.6,0
18,1007,66,14,7.4,0
21,1008,57,14,7.4,0
30,1008,22,12,18.5,0
33,1005,15,10,25.9,0
32,1004,19,12,18.5,0
24,1006,48,16,0,0
21,1006,67,16,0,0
20,1005,72,16,0,0
19,1005,79,16,0,0
23,1007,50,15,9.3,0
31,1006,29,16,3.7,0
34,1006,22,15,14.8,0
34,1002,32,19,7.4,1
27,1005,39,15,7.4,1
24,1008,45,15,7.4,0
22,1007,51,14,7.4,0
19,1010,78,16,0,0
21,1011,77,17,3.7,0
29,1011,32,15,14.8,0
31,1010,21,13,25.9,0
30,1009,21,12,18.5,0
26,1011,40,15,5.6,0
23,1011,52,15,5.6,0
21,1010,63,16,9.3,0
19,1010,76,16,3.7,0
30,1011,30,15,14.8,0
32,1009,20,12,20.4,0
31,1009,24,14,11.1,0
22,1010,77,19,16.7,0
25,1010,45,15,9.3,0
22,1010,63,17,7.4,0
21,1010,71,16,7.4,0
24,1011,54,16,9.3,0
31,1011,30,16,14.8,0
34,1008,21,14,18.5,0
33,1007,24,15,14.8,0
29,1008,36,16,5.6,0
25,1008,52,17,3.7,0
22,1008,64,17,0,0
21,1008,77,17,3.7,0
26,1010,54,18,3.7,0
36,1008,26,18,5.6,0
37,1006,18,15,18.5,0
37,1006,20,17,3.7,0
29,1006,47,19,0,0
28,1008,58,21,3.7,0
27,1008,62,21,14.8,0
23,1009,64,17,7.4,0
26,1010,51,17,11.1,0
31,1010,33,17,16.7,0
32,1009,31,17,16.7,0
31,1008,34,17,18.5,0
27,1010,48,18,7.4,0
25,1011,59,19,14.8,0
23,1010,61,17,11.1,0
21,1011,53,14,11.1,0
22,1012,55,15,14.8,0
29,1012,26,13,18.5,0
32,1009,21,12,18.5,0
30,1008,45,20,14.8,0
27,1010,32,13,9.3,0
24,1010,40,14,14.8,0
21,1011,63,16,0,0
18,1009,75,15,5.6,0
23,1011,46,14,9.3,0
30,1011,22,12,18.5,0
32,1010,16,10,25.9,0
32,1009,15,9,18.5,0
26,1011,29,11,7.4,0
25,1011,31,11,9.3,0
20,1010,48,12,7.4,0
19,1010,54,11,5.6,0
23,1013,42,13,13,0
30,1012,20,10,18.5,0
33,1010,11,6,29.6,0
33,1010,13,8,22.2,0
27,1010,26,11,3.7,0
24,1011,31,10,3.7,0
22,1011,37,10,3.7,0
18,1009,56,12,0,0
25,1010,32,11,13,0
33,1011,16,10,9.3,0
34,1007,12,8,25.9,0
35,1006,9,6,14.8,0
28,1008,29,13,3.7,0
24,1009,49,15,3.7,0
20,1008,70,16,0,0
25,1010,43,15,7.4,0
34,1009,24,16,11.1,0
37,1006,21,16,9.3,0
35,1004,21,15,0,0
29,1006,38,17,0,0
27,1008,40,16,7.4,0
26,1006,62,20,5.6,0
26,1008,38,14,14.8,0
25,1011,42,15,14.8,0
29,1011,31,15,27.8,0
32,1009,28,16,22.2,0
30,1008,28,14,18.5,0
27,1010,37,15,11.1,0
23,1010,65,18,5.6,0
23,1010,54,15,9.3,0
23,1010,49,15,13,1
25,1013,52,16,5.6,0
29,1013,42,18,5.6,0
33,1010,32,18,9.3,0
33,1008,30,18,5.6,0
28,1010,47,19,0,0
26,1011,50,18,3.7,0
24,1010,71,20,0,0
22,1010,78,19,0,0
25,1012,66,20,0,0
35,1011,25,17,11.1,0
36,1008,20,16,5.6,0
35,1007,27,18,3.7,0
29,1008,43,19,0,0
26,1009,61,20,0,0
24,1008,65,19,0,0
23,1008,73,19,0,0
21,1013,88,20,3.7,1
28,1012,47,18,5.6,0
34,1007,24,15,7.4,0
33,1005,30,17,3.7,0
29,1007,42,18,7.4,0
26,1008,56,18,3.7,0
23,1006,69,18,3.7,0
21,1006,88,20,0,0
26,1006,51,18,3.7,0
29,1008,37,17,11.1,0
30,1007,35,17,22.2,0
29,1006,36,17,14.8,0
26,1007,48,17,3.7,0
25,1008,54,17,3.7,0
25,1008,48,16,14.8,0
20,1014,92,19,37,1
21,1011,75,18,14.8,0
26,1013,55,19,18.5,0
28,1012,47,19,7.4,0
29,1010,50,20,14.8,0
25,1010,57,18,14.8,0
23,1012,65,18,7.4,0
22,1011,74,18,0,0
21,1012,69,17,11.1,0
22,1014,68,17,5.6,1
28,1013,46,18,9.3,0
32,1010,41,21,0,0
30,1009,36,17,14.8,0
26,1010,55,19,0,0
24,1012,74,20,0,0
22,1011,74,18,0,0
20,1012,85,18,0,0
25,1013,52,17,3.7,0
32,1012,23,14,9.3,0
34,1010,22,14,9.3,0
32,1008,29,16,11.1,0
27,1009,41,16,0,0
24,1010,62,18,0,0
22,1010,70,17,3.7,0
20,1010,61,14,3.7,0
25,1012,37,13,9.3,0
33,1012,16,11,14.8,0
35,1008,15,12,16.7,0
35,1007,17,13,11.1,0
28,1009,35,16,5.6,0
25,1011,41,14,3.7,0
23,1011,43,13,5.6,0
22,1011,55,15,3.7,0
27,1014,35,14,14.8,0
33,1014,21,14,16.7,0
36,1011,16,13,11.1,0
35,1009,15,12,11.1,0
30,1012,23,12,27.8,0
27,1012,33,14,11.1,0
25,1011,37,14,3.7,0
23,1011,47,14,0,0
27,1012,37,15,11.1,0
34,1011,21,14,9.3,0
35,1008,19,14,16.7,0
35,1006,20,14,11.1,0
29,1008,40,18,0,0
26,1008,53,18,0,0
24,1008,59,17,0,0
22,1007,65,17,0,0
27,1008,39,16,7.4,0
35,1008,19,14,22.2,0
37,1004,15,13,20.4,0
36,1003,15,12,13,0
29,1005,36,16,0,0
25,1007,48,17,0,0
24,1005,50,16,0,0
22,1006,58,16,0,0
28,1009,30,13,9.3,0
36,1008,20,15,16.7,0
38,1006,17,15,22.2,0
38,1004,17,15,9.3,0
30,1005,42,19,0,0
28,1006,43,17,7.4,0
25,1005,48,16,0,0
23,1005,57,17,0,0
29,1008,35,16,13,0
36,1008,18,14,14.8,0
38,1006,14,13,13,0
37,1004,17,14,16.7,1
33,1006,25,16,7.4,0
29,1007,40,17,0,0
27,1007,50,18,0,0
23,1007,62,17,0,0
28,1009,37,16,9.3,0
36,1008,16,13,14.8,0
38,1006,13,12,18.5,0
37,1005,14,13,9.3,0
30,1007,28,14,3.7,0
28,1008,31,14,5.6,0
25,1007,39,14,5.6,0
23,1007,46,14,0,0
30,1008,26,13,11.1,0
37,1007,12,11,20.4,0
39,1005,11,10,27.8,0
39,1003,14,13,18.5,0
31,1004,28,15,0,0
28,1006,38,16,3.7,0
25,1005,48,16,0,0
24,1005,48,15,0,0
31,1007,25,14,7.4,0
39,1006,12,12,18.5,0
40,1003,11,12,25.9,0
40,1001,12,12,14.8,0
31,1003,31,16,0,0
27,1003,42,16,0,0
25,1003,50,17,0,0
24,1004,43,14,0,0
30,1006,27,14,5.6,0
40,1006,15,15,3.7,0
42,1002,11,13,16.7,0
41,1001,10,12,13,0
33,1003,26,16,3.7,0
29,1004,33,16,0,0
27,1004,39,16,0,0
26,1003,41,15,0,0
31,1004,23,13,13,0
40,1004,17,17,11.1,0
43,1000,12,15,13,0
41,998,14,15,7.4,0
33,1001,32,18,5.6,0
33,1001,22,14,9.3,0
32,1001,19,12,18.5,0
27,1002,34,14,3.7,0
33,1003,24,15,7.4,0
38,1002,17,15,7.4,0
40,1000,16,16,7.4,0
40,998,15,16,3.7,0
35,1004,16,12,11.1,0
32,1003,43,21,5.6,0
30,1003,33,16,5.6,0
28,1004,38,16,7.4,0
29,1007,36,17,11.1,0
35,1006,26,18,14.8,0
38,1003,25,19,18.5,0
37,1001,28,20,0,0
32,1003,26,16,0,0
29,1003,36,17,0,0
26,1002,52,18,0,0
26,1003,45,17,0,0
30,1005,35,17,0,0
36,1004,23,17,9.3,0
39,1006,16,15,5.6,0
38,999,19,16,9.3,0
33,1001,24,16,7.4,0
22,1003,74,18,7.4,0
31,1003,39,19,7.4,0
28,1004,45,18,7.4,0
30,1006,39,18,13,0
36,1006,26,19,14.8,0
36,1004,26,18,11.1,0
27,1003,67,22,0,0
29,1006,69,24,5.6,0
26,1009,82,24,5.6,1
26,1008,72,21,14.8,0
26,1008,64,21,14.8,0
28,1009,58,21,5.6,0
33,1009,36,20,14.8,0
34,1004,38,22,3.7,0
31,1006,46,21,5.6,0
29,1006,47,19,3.7,0
26,1006,69,21,0,0
25,1006,74,22,0,0
29,1008,52,21,3.7,0
36,1006,33,21,7.4,0
38,1004,23,18,3.7,0
36,1002,30,20,0,0
32,1003,48,23,0,0
30,1003,62,23,0,0
28,1002,67,23,0,0
27,1002,65,21,0,0
31,1004,44,20,5.6,0
38,1004,22,18,14.8,0
39,1001,17,16,16.7,0
38,999,16,15,13,0
25,1006,62,19,20.4,1
27,1003,53,19,7.4,0
26,1002,65,21,7.4,0
23,1002,79,20,0,0
28,1002,43,17,13,0
35,1001,22,16,14.8,0
38,999,15,14,14.8,0
37,998,13,12,9.3,0
30,1000,38,18,0,0
27,1001,52,19,0,0
24,1000,62,18,0,0
30,1000,36,17,0,0
38,1000,19,16,7.4,0
37,999,25,19,7.4,0
30,999,44,20,9.3,1
29,1001,38,17,20.4,0
26,1004,39,15,13,0
26,1003,38,15,5.6,0
25,1004,48,16,3.7,0
28,1006,39,17,11.1,0
31,1005,28,16,9.3,0
35,1003,29,19,13,0
34,1002,31,19,11.1,0
30,1004,43,19,3.7,0
27,1004,59,20,0,0
27,1004,46,18,9.3,0
27,1005,44,17,27.8,0
28,1007,44,18,14.8,0
33,1006,32,19,7.4,0
32,1004,33,18,11.1,1
29,1003,61,22,5.6,1
26,1005,65,21,9.3,0
25,1005,73,21,7.4,0
24,1004,75,21,3.7,0
19,1012,90,18,20.4,1
22,1010,80,19,11.1,0
24,1010,64,19,5.6,0
30,1008,43,19,9.3,0
30,1006,50,21,7.4,0
27,1007,61,20,3.7,0
26,1007,65,20,11.1,0
24,1007,73,20,11.1,0
20,1009,86,19,9.3,0
25,1008,69,20,7.4,0
31,1009,43,20,18.5,0
31,1007,35,18,11.1,0
31,1004,36,18,7.4,0
27,1005,56,19,3.7,0
26,1006,57,19,5.6,0
24,1004,60,18,5.6,0
24,1005,62,18,9.3,0
27,1007,44,17,11.1,0
32,1007,32,18,13,0
34,1004,24,16,16.7,0
34,1002,25,17,11.1,0
30,1003,38,18,9.3,0
29,1003,42,18,11.1,0
26,1003,52,19,7.4,0
26,1003,64,20,11.1,0
29,1005,45,19,13,0
34,1004,26,17,14.8,0
37,1003,18,14,22.2,0
36,1002,19,15,14.8,0
32,1003,35,18,0,0
28,1004,54,20,0,0
27,1004,61,20,0,0
25,1006,61,19,0,0
26,1010,54,18,18.5,0
31,1009,40,20,11.1,0
36,1007,28,19,9.3,0
36,1005,22,17,18.5,0
31,1006,46,21,0,0
28,1007,60,21,0,0
26,1006,70,22,0,0
28,1008,44,18,27.8,0
28,1009,44,18,13,0
35,1008,25,17,9.3,0
39,1006,18,17,14.8,0
37,1004,17,14,18.5,0
34,1006,25,16,14.8,0
23,1012,65,18,7.4,0
28,1006,45,18,5.6,0
25,1008,63,19,0,0
29,1009,43,19,7.4,0
35,1008,21,15,22.2,0
38,1006,14,12,24.1,0
37,1005,15,13,16.7,0
33,1006,23,14,7.4,0
32,1006,25,14,7.4,0
30,1005,32,15,7.4,0
27,1006,45,17,3.7,0
32,1007,38,19,7.4,0
32,1012,23,14,9.3,0
39,1004,15,14,22.2,0
32,1008,29,16,11.1,0
33,1003,29,17,0,0
24,1010,62,18,0,0
30,1003,31,16,7.4,0
26,1003,57,19,0,0
32,1004,36,19,11.1,0
37,1004,22,17,18.5,0
38,1002,18,15,18.5,0
38,1000,20,17,18.5,0
33,1001,30,18,0,0
31,1001,35,17,7.4,0
29,1002,42,18,3.7,0
25,1001,56,18,0,0
31,1002,34,17,14.8,0
38,1002,19,17,25.9,0
40,999,14,15,27.8,0
40,997,16,16,14.8,0
33,998,32,18,0,0
30,999,46,20,0,0
29,998,50,20,5.6,0
27,999,56,20,0,0
35,1000,27,18,14.8,0
41,999,20,20,24.1,0
43,997,15,18,22.2,0
40,998,18,17,29.6,1
32,1002,38,20,16.7,0
30,1003,42,19,24.1,0
29,1002,46,19,24.1,0
26,1002,60,20,3.7,0
31,1006,42,20,11.1,0
37,1005,27,20,5.6,0
39,1004,26,21,3.7,0
38,1001,27,21,5.6,0
26,1005,91,25,9.3,0
28,1005,67,23,14.8,0
27,1005,64,22,0,0
25,1006,78,22,0,0
32,1007,41,20,11.1,0
36,1006,21,16,9.3,0
39,1004,18,16,14.8,0
39,1001,20,18,3.7,0
34,1006,28,17,59.3,0
24,1007,65,19,18.5,0
23,1007,75,20,14.8,0
23,1008,79,20,0,0
28,1009,48,19,5.6,0
33,1010,39,21,14.8,0
36,1007,38,23,9.3,0
36,1004,34,22,3.7,0
31,1006,46,21,0,0
28,1007,68,23,0,0
26,1006,81,23,0,0
25,1007,86,22,0,0
30,1008,49,21,7.4,0
36,1007,33,21,7.4,0
38,1004,23,18,5.6,0
37,1002,24,19,0,0
32,1003,49,22,0,0
29,1004,61,23,0,0
28,1003,73,24,0,0
26,1003,74,23,0,0
32,1004,43,21,5.6,0
39,1004,23,19,5.6,0
40,1000,18,17,7.4,0
40,999,14,14,13,0
33,1000,48,23,0,0
30,1000,61,24,0,0
29,1000,75,25,0,0
27,1001,74,23,0,0
32,1002,38,20,7.4,0
40,1001,23,20,7.4,0
43,999,13,16,11.1,0
42,997,15,16,9.3,0
35,998,40,23,0,0
32,999,55,24,0,0
31,998,63,25,0,0
30,999,57,23,5.6,0
35,1000,30,19,14.8,0
42,997,26,24,5.6,0
26,1001,76,23,37,1
32,1000,41,20,9.3,0
30,1000,51,21,0,0
30,1000,52,21,5.6,0
27,1000,68,22,0,0
32,1001,52,23,3.7,0
39,1001,38,26,0,0
41,998,19,19,5.6,0
40,997,22,20,3.7,0
35,999,34,21,18.5,0
32,1001,36,19,14.8,0
31,1000,43,20,5.6,0
26,1004,65,21,55.6,1
32,1002,32,17,25.9,0
34,1005,33,20,22.2,0
36,1003,27,20,11.1,0
37,1001,29,21,7.4,0
33,1003,41,22,0,0
33,1004,24,15,7.4,0
31,1004,23,14,0,0
26,1005,57,19,0,0
32,1006,47,22,0,0
37,1006,26,20,11.1,0
39,1004,27,21,0,0
37,1001,26,19,14.8,0
33,1001,39,21,0,0
30,1002,54,22,5.6,0
28,1001,55,20,5.6,0
28,1001,60,21,0,0
34,1002,38,22,9.3,0
40,1002,21,18,11.1,0
41,999,15,16,14.8,0
40,998,14,14,13,0
35,999,29,19,3.7,0
31,1000,44,20,0,0
30,999,48,21,0,0
27,1000,56,20,0,0
34,1001,32,19,9.3,0
